Id,Sales
6,5521.3984
862,5617.228
1718,6372.3687
2574,7358.6387
3430,4511.551
4286,4252.3804
5142,4908.0195
5998,4770.4995
6854,4642.191
7710,4750.546
8566,4996.204
9422,4426.7334
10278,4225.9326
11134,5882.1016
11990,5900.7607
12846,6118.827
13702,6806.7124
14558,8295.504
15414,4027.1057
16270,4198.4316
17126,4945.363
17982,4515.0933
18838,4341.6177
19694,4357.0933
20550,4757.9863
21406,4383.877
22262,3957.6863
23118,5271.591
23974,5426.9966
24830,5490.434
25686,6260.4854
26542,7525.798
27398,4508.3384
28254,4272.123
29110,4790.349
29966,4623.537
30822,4536.787
31678,4494.378
32534,4897.3125
33390,4607.9893
34246,4137.9873
35102,5639.665
35958,5847.5195
36814,5747.75
37670,6279.129
38526,7421.971
39382,4336.6396
40238,4394.354
7,8620.318
863,8784.2295
1719,9239.55
2575,11108.108
3431,4724.45
4287,6032.507
5143,6307.469
5999,6486.74
6855,6569.3594
7711,6502.3545
8567,6910.732
9423,4598.52
10279,6173.897
11135,9077.508
11991,9197.887
12847,9543.997
13703,9728.886
14559,13339.293
15415,4524.8223
16271,6563.9614
17127,6726.822
17983,6265.168
18839,6142.688
19695,6058.4224
20551,6536.8745
21407,4727.1543
22263,5849.572
23119,7944.7573
23975,8707.994
24831,8834.367
25687,9262.903
26543,11612.978
27399,4865.1504
28255,6393.741
29111,6453.8696
29967,6532.574
30823,6413.8706
31679,6327.0913
32535,6846.6475
33391,5030.2637
34247,6205.8564
35103,8859.6875
35959,9308.119
36815,9279.411
37671,9394.1045
38527,11484.438
39383,4800.076
40239,6230.371
8,8160.5024
864,8403.004
1720,8809.792
2576,10557.574
3432,4776.768
4288,6108.3384
5144,6572.499
6000,6334.8496
6856,6285.6953
7712,6345.891
8568,7017.1304
9424,4700.81
10280,6211.0786
11136,9147.596
11992,8771.422
12848,9079.36
13704,9312.878
14560,12679.242
15416,4509.624
16272,6447.644
17128,7036.8125
17984,6146.421
18840,5967.1064
19696,5931.374
20552,6780.434
21408,4892.1636
22264,5957.69
23120,8076.4824
23976,8173.884
24832,8398.27
25688,8865.182
26544,11096.558
27400,4955.872
28256,6346.902
29112,6606.541
29968,6232.0825
30824,6170.995
31680,6135.2114
32536,7054.3833
33392,5113.432
34248,6208.343
35104,8816.112
35960,8684.681
36816,8801.117
37672,9058.103
38528,11084.172
39384,4839.671
40240,6330.248
9,5043.4014
865,5294.3633
1721,6024.6475
2577,7406.6914
3433,3778.2517
4289,4190.2876
5145,3889.853
6001,3551.5027
6857,3572.288
7713,3561.5593
8569,3919.4866
9425,3648.099
10281,4153.034
11137,5411.1255
11993,5352.916
12849,6024.4463
13705,6679.223
14561,8381.139
15417,4118.2397
16273,4777.1416
17129,4327.146
17985,3610.1702
18841,3517.1196
19697,3442.3362
20553,3812.2888
21409,3769.9949
22265,4020.8542
23121,5156.4673
23977,5007.49
24833,5227.6396
25689,6072.2236
26545,7743.41
27401,3730.724
28257,4257.9395
29113,4007.6848
29969,3627.3257
30825,3622.5688
31681,3562.4084
32537,4041.9844
33393,3866.6924
34249,4255.934
35105,5481.66
35961,5532.393
36817,5679.7197
37673,6250.886
38529,7397.084
39385,3835.8623
40241,4286.247
10,5905.3374
866,6106.428
1722,6796.062
2578,8078.678
3434,3638.5024
4290,3481.3325
5146,4914.3564
6002,4665.6426
6858,4635.665
7714,4653.4404
8570,4980.372
9426,3515.2754
10282,3317.4658
11138,6102.5566
11994,6081.119
12850,6494.0625
13706,7158.7183
14562,10215.455
15418,3521.0933
16274,3541.6973
17130,5029.6016
17986,4513.186
18842,4382.765
19698,4317.196
20554,4854.037
21410,3439.232
22266,3246.6428
23122,5856.9683
23978,5975.0503
24834,6161.157
25690,7009.9067
26546,8601.8
27402,3546.3818
28258,3498.1594
29114,4895.141
29970,4675.5757
30826,4604.9844
31682,4411.406
32538,4833.121
33394,3593.0652
34250,3360.0107
35106,6162.391
35962,6339.751
36818,6208.6626
37674,6646.949
38530,8137.3823
39386,3526.4565
40242,3505.62
11,7350.1875
867,7521.5503
1723,7936.041
2579,9732.932
3435,5240.403
4291,5821.8174
5147,5909.698
6003,5634.3643
6859,5608.813
7715,5584.89
8571,6169.5063
9427,5115.5586
10283,5869.5996
11139,8348.575
11995,7910.0034
12851,8103.996
13707,8355.855
14563,11733.441
15419,5674.36
16275,6215.185
17131,6262.695
17987,5448.393
18843,5289.5034
19699,5198.407
20555,5929.7847
21411,5363.1406
22267,5605.3584
23123,7413.5034
23979,7425.348
24835,7571.468
25691,8065.3604
26547,10313.058
27403,5502.926
28259,6011.751
29115,5931.764
29971,5570.5864
30827,5529.967
31683,5435.7656
32539,6241.4087
33395,5644.8145
34251,5881.9165
35107,8056.9116
35963,7890.9863
36819,7924.2583
37675,8236.0205
38531,10295.478
39387,5311.214
40243,5948.181
12,7937.767
868,8144.09
1724,8873.157
2580,10538.301
3436,4597.7046
4292,5822.284
5148,6757.6655
6004,6436.567
6860,6504.928
7716,6556.2534
8572,7339.1836
9428,4462.2227
10284,5824.0664
11140,8033.8247
11996,8125.2695
12852,8534.648
13708,8977.709
14564,10860.293
15420,4201.2354
16276,6079.229
17132,7273.6157
17988,6449.372
18844,6264.3613
19700,6326.277
20556,7128.538
21412,4778.9097
22268,5682.6455
23124,7467.9297
23980,7799.2246
24836,7957.3823
25692,8630.354
26548,10702.326
27404,4888.8335
28260,6138.94
29116,6948.705
29972,6561.921
30828,6426.2563
31684,6467.5107
32540,7337.462
33396,4961.353
34252,5881.737
35108,8090.5205
35964,8195.138
36820,8252.972
37676,8671.315
38532,10718.648
39388,4613.939
40244,6099.9614
13,7239.0977
869,7428.047
1725,7949.426
2581,9684.628
3437,3594.484
4293,4470.5073
5149,5752.4004
6005,5862.579
6861,5835.397
7717,5887.4106
8573,6438.126
9429,3547.0244
10285,4535.995
11141,7900.5645
11997,7678.836
12853,7348.134
13709,7354.065
14565,11499.288
15421,3398.671
16277,4696.141
17133,6497.9844
17989,5980.968
18845,5859.264
19701,5841.1597
20557,6518.7583
21413,3782.2534
22269,4335.68
23125,7250.9126
23981,7507.612
24837,7663.758
25693,8289.32
26549,10435.292
27405,3854.0205
28261,4663.543
29117,6005.3506
29973,5997.0
30829,5957.014
31685,5613.179
32541,6379.7505
33397,3954.8867
34253,4519.88
35109,7591.7056
35965,7734.7896
36821,7770.389
37677,8059.5015
38533,10020.105
39389,3648.7603
40245,4562.9863
14,8508.537
870,8726.69
1726,9085.51
2582,10719.486
3438,5146.19
4294,6142.9517
5150,6477.1587
6006,6796.872
6862,6783.5645
7718,6679.3633
8574,7124.5146
9430,4879.662
10286,5844.8486
11142,8738.35
11998,8807.339
12854,8958.294
13710,9222.085
14566,12370.961
15422,5342.033
16278,5827.606
17134,6526.8516
17990,6637.7827
18846,6454.054
19702,6267.9526
20558,6963.625
21414,5000.237
22270,5629.745
23126,8287.367
23982,8521.457
24838,8695.546
25694,9236.766
26550,11319.832
27406,5071.385
28262,6479.123
29118,6438.7095
29974,6855.435
30830,6762.4624
31686,6576.2983
32542,7196.812
33398,5412.271
34254,6202.981
35110,8880.227
35966,9281.766
36822,9158.568
37678,9193.273
38534,11090.41
39390,5485.912
40246,6543.33
15,5665.7456
871,5938.97
1727,6503.57
2583,8371.537
3439,4527.887
4295,4813.1587
5151,4226.755
6007,3848.1
6863,3866.8657
7719,3834.2825
8575,4461.1675
9431,4366.432
10287,4947.2964
11143,6484.6865
11999,6220.6284
12855,7172.379
13711,7651.095
14567,10385.521
15423,5580.466
16279,5834.251
17135,4801.0327
17991,4047.8826
18847,3994.49
19703,3911.1414
20559,4532.89
21415,4764.734
22271,4758.9985
23127,5934.678
23983,5557.8506
24839,5790.6924
25695,6594.115
26551,8788.428
27407,4585.9463
28263,5003.1035
29119,4320.903
29975,3916.9458
30831,3906.9175
31687,3826.122
32543,4532.3286
33399,4670.7627
34255,4825.384
35111,6234.062
35967,6099.554
36823,6439.4956
37679,6964.1294
38535,8787.85
39391,5160.0586
40247,5543.1777
16,5110.8384
872,5264.3965
1728,5570.2144
2584,6536.413
3440,3460.578
4296,3232.2185
5152,4130.008
6008,3823.5505
6864,3813.9106
7720,3907.6143
8576,4215.3706
9432,3415.9646
10288,3181.9043
11144,5168.1353
12000,5139.25
12856,5392.158
13712,5567.4263
14568,7699.5957
15424,3382.4744
16280,3522.403
17136,4456.0654
17992,3734.9175
18848,3623.723
19704,3643.2385
20560,4102.094
21416,3443.239
22272,3140.764
23128,4961.826
23984,5055.9316
24840,5193.7046
25696,5533.0845
26552,6922.922
27408,3521.9026
28264,3320.3716
29120,4250.665
29976,3858.8972
30832,3817.12
31688,3862.5645
32544,4339.8047
33400,3637.3853
34256,3300.2932
35112,5386.977
35968,5468.742
36824,5396.2734
37680,5492.5234
38536,6701.817
39392,3444.07
40248,3416.2449
17,5692.213
873,5778.275
1729,6435.898
2585,8015.022
3441,4365.895
4297,4502.86
5153,4745.2847
6009,4536.8
6865,4478.06
7721,4460.4487
8577,4830.034
9433,4234.2266
10289,4464.266
11145,6073.938
12001,5936.365
12857,6388.987
13713,6964.98
14569,8957.004
15425,4612.975
16281,4600.283
17137,4936.8994
17993,4439.1753
18849,4232.3213
19705,4136.149
20561,4644.0503
21417,4339.337
22273,4301.6445
23129,5712.977
23985,5650.394
24841,5706.018
25697,6413.8765
26553,8330.744
27409,4450.0137
28265,4640.022
29121,4733.912
29977,4514.228
30833,4421.451
31689,4344.9644
32545,4901.494
33401,4561.224
34257,4497.6753
35113,6072.5884
35969,6076.9395
36825,6090.748
37681,6540.703
38537,8317.233
39393,4231.6953
40249,4814.7563
18,9930.853
874,10214.188
1730,11196.288
2586,13415.227
3442,5420.5254
4298,7266.8765
5154,8458.981
6010,7793.6777
6866,7874.1997
7722,7832.1323
8578,8423.352
9434,5143.0156
10290,7169.9985
11146,10904.037
12002,10452.812
12858,10475.3545
13714,11248.999
14570,15704.193
15426,4949.392
16282,7449.656
17138,9237.955
17994,8074.0645
18850,7931.3804
19706,7885.1714
20562,8654.371
21418,5552.14
22274,7087.4795
23130,10001.337
23986,10141.759
24842,10349.77
25698,11471.161
26554,14213.938
27410,5771.699
28266,7745.286
29122,8937.431
29978,8284.412
30834,8111.7593
31690,7763.9004
32546,8344.85
33402,5788.517
34258,7336.538
35114,10769.583
35970,10602.029
36826,10587.288
37682,11167.687
38538,13787.176
39394,5262.3184
40250,7033.5786
19,10517.688
875,11088.115
1731,11441.378
2587,13159.14
3443,8033.549
4299,9094.413
5155,9000.306
6011,8440.125
6867,8563.657
7723,8384.568
8579,8736.575
9435,7791.723
10291,9534.555
11147,11602.882
12003,11951.576
12859,12758.218
13715,12898.688
14571,14183.431
15427,7885.1484
16283,9400.826
17139,9776.524
17995,8471.9795
18851,8416.028
19707,8076.205
20563,8619.628
21419,7796.8076
22275,8723.878
23131,10316.304
23987,10590.752
24843,11048.174
25699,11714.68
26555,13809.928
27411,7943.5225
28267,9340.211
29123,9218.225
29979,8605.476
30835,8674.698
31691,7980.9346
32547,8655.048
33403,8127.207
34259,9045.438
35115,10344.658
35971,11111.436
36827,12110.728
37683,12081.403
38539,14172.897
39395,7337.9727
40251,9760.529
20,10042.722
876,10415.765
1732,11581.8
2588,13598.275
3444,7247.4355
4300,7264.243
5156,7316.96
6012,7309.204
6868,7297.4614
7724,7343.4683
8580,7842.596
9436,7183.434
10292,7462.9175
11148,10518.812
12004,10768.669
12860,11251.659
13716,12259.727
14572,15394.853
15428,6609.37
16284,7586.56
17140,8230.838
17996,7198.8027
18852,7024.388
19708,6920.4136
20564,7608.688
21420,7215.601
22276,7057.8755
23132,9975.236
23988,10258.068
24844,10535.115
25700,11864.202
26556,14340.059
27412,7350.692
28268,7557.415
29124,7603.2695
29980,7426.177
30836,7341.7036
31692,7077.017
32548,7884.8105
33404,7627.512
34260,7421.292
35116,10245.075
35972,10672.615
36828,10944.908
37684,11725.532
38540,14515.462
39396,7240.0713
40252,7581.0195
21,7894.125
877,8084.1807
1733,8909.543
2589,11052.643
3445,6631.8037
4301,6937.204
5157,6750.915
6013,6265.7056
6869,6342.2124
7725,6251.971
8581,7134.8975
9437,6403.462
10293,7164.6465
11149,8847.748
12005,8672.944
12861,9177.532
13717,9786.45
14573,12075.506
15429,6639.9673
16285,7401.8613
17141,7585.88
17997,6533.16
18853,6378.838
19709,6287.0864
20565,7141.1123
21421,6586.8247
22277,6765.8037
23133,8105.7197
23989,8193.082
24845,8363.254
25701,9215.21
26557,11717.305
27413,6698.807
28269,7266.1763
29125,7045.0986
29981,6508.422
30837,6499.6016
31693,6077.235
32549,7053.8384
33405,6798.13
34261,6961.7324
35117,8299.239
35973,8294.159
36829,8653.348
37685,9227.063
38541,11851.457
39397,6185.1353
40253,7423.1606
22,5416.676
878,5668.4263
1734,6704.668
2590,7639.6187
3446,4916.133
4302,4905.179
5158,4745.357
6014,4638.0664
6870,4656.681
7726,4709.7085
8582,4938.472
9438,4913.1987
10294,5003.0464
11150,5696.1665
12006,5814.582
12862,6100.462
13718,6805.122
14574,8671.588
15430,4589.118
16286,5036.2637
17142,5233.441
17998,4522.92
18854,4488.467
19710,4450.7817
20566,4719.2896
21422,4886.503
22278,4707.7056
23134,5377.7065
23990,5571.181
24846,5792.598
25702,6872.2383
26558,7973.1143
27414,4865.531
28270,4957.4414
29126,4807.323
29982,4599.8843
30838,4581.322
31694,4482.756
32550,4834.6147
33406,5050.332
34262,4867.7354
35118,5587.8735
35974,5848.1665
36830,5987.9937
37686,6779.0312
38542,8167.5874
39398,4065.505
40254,4218.604
23,6440.7915
879,6481.4224
1735,6771.833
2591,8196.153
3447,5206.6035
4303,5835.2305
5159,5692.4194
6015,4912.763
6871,4844.4824
7727,4767.502
8583,5267.6807
9439,4921.4385
10295,5735.419
11151,6975.9214
12007,6749.7437
12863,7203.981
13719,7288.5586
14575,8979.3955
15431,5363.4067
16287,6188.7407
17143,6145.067
17999,5035.159
18855,4843.337
19711,4763.3755
20567,5312.6577
21423,5387.938
22279,5759.492
23135,6652.7646
23991,6658.039
24847,6663.9976
25703,6957.8696
26559,8619.57
27415,5469.519
28271,6215.4634
29127,6025.2393
29983,5175.8794
30839,4963.4634
31695,4776.568
32551,5313.7266
33407,5469.3994
34263,5867.915
35119,6940.3604
35975,6844.63
36831,6782.264
37687,6866.794
38543,8544.723
39399,5125.9707
40255,6315.7334
24,4162.5146
880,4307.2847
1736,4891.6875
2592,5795.394
3448,2544.868
4304,2465.1926
5160,3317.8455
6016,3248.2903
6872,3272.4153
7728,3352.8152
8584,3671.214
9440,2480.9236
10296,2515.9883
11152,4367.2026
12008,4393.688
12864,5090.7725
13720,5596.065
14576,7237.7793
15432,2684.563
16288,2732.4485
17144,3624.2068
18000,3343.3894
18856,3278.5505
19712,3305.1562
20568,3574.5237
21424,2711.0085
22280,2372.0813
23136,3986.0496
23992,4120.538
24848,4254.457
25704,4827.2437
26560,6090.69
27416,2661.6006
28272,2500.073
29128,3413.4766
29984,3317.2698
30840,3327.1643
31696,3356.6929
32552,3769.736
33408,2731.2344
34264,2512.7332
35120,4360.527
35976,4469.3096
36832,4648.2954
37688,5072.2505
38544,5828.901
39400,2781.9722
40256,2645.55
25,8506.963
881,8786.081
1737,9170.673
2593,10734.381
3449,5557.941
4305,7616.34
5161,7804.0977
6017,6992.947
6873,7089.345
7729,7170.532
8585,7858.3335
9441,5408.0557
10297,7641.535
11153,9245.341
12009,8724.535
12865,8844.425
13721,9447.399
14577,11864.666
15433,5111.9644
16289,7971.221
17145,8801.73
18001,7306.6255
18857,7188.9233
19713,7285.626
20569,7919.2344
21425,5691.7407
22281,7533.848
23137,8748.915
23993,8401.057
24849,8652.332
25705,9486.076
26561,11407.776
27417,5753.4644
28273,8091.061
29129,8307.316
29985,7380.194
30841,7386.9185
31697,6997.3164
32553,7722.8345
33409,5872.976
34265,7750.2295
35121,9082.842
35977,8718.713
36833,8869.646
37689,8908.413
38545,11218.594
39401,5753.278
40257,8018.8906
26,11555.476
882,11777.163
1738,12826.047
2594,15383.889
3450,7010.896
4306,8551.913
5162,8685.956
6018,8384.792
6874,8403.381
7730,8150.1895
8586,8437.662
9442,6797.877
10298,8715.13
11154,12646.648
12010,12265.69
12866,11808.721
13722,12449.108
14578,17065.756
15434,7055.103
16290,9010.792
17146,9661.013
18002,8424.669
18858,8282.556
19714,8029.0986
20570,8356.11
21426,7017.2573
22282,8194.7705
23138,11511.522
23994,12076.611
24850,12225.319
25706,13316.605
26562,16368.023
27418,7301.84
28274,9061.368
29130,9069.901
29986,8619.431
30842,8372.008
31698,7978.0356
32554,8443.16
33410,7538.189
34266,8835.244
35122,12312.535
35978,12439.804
36834,12444.11
37690,13089.225
38546,15966.643
39402,6587.0947
40258,8046.246
27,8960.866
883,9374.595
1739,9670.488
2595,11505.256
3451,6639.214
4307,8440.375
5163,8016.7573
6019,7512.776
6875,7651.1025
7731,7637.4116
8587,8413.709
9443,6314.005
10299,8328.567
11155,9507.333
12011,9357.562
12867,9474.459
13723,9500.109
14579,12480.8955
15435,5747.5415
16291,8577.626
17147,8391.328
18003,7524.65
18859,7554.2085
19715,7575.737
20571,8401.417
21427,6748.823
22283,8277.0205
23139,9424.669
23995,9629.829
24851,9997.817
25707,10343.73
26563,12961.491
27419,7060.6963
28275,7615.0254
29131,8405.665
29987,7911.9727
30843,7780.1694
31699,7763.952
32555,8464.549
33411,7120.9893
34267,8910.418
35123,10584.007
35979,10457.917
36835,10636.614
37691,10518.26
38547,12982.435
39403,6588.477
40259,8884.725
28,5513.1426
884,5681.204
1740,7159.3804
2596,8749.123
3452,5347.523
4308,5430.046
5164,4889.2065
6020,4621.6987
6876,4609.4746
7732,4577.081
8588,4852.1484
9444,5182.6953
10300,5305.0938
11156,6113.4785
12012,5771.6
12868,6420.388
13724,7914.976
14580,9936.29
15436,5422.4077
16292,5602.4995
17148,5300.5625
18004,4672.781
18860,4478.5684
19716,4365.262
20572,4736.414
21428,5199.4385
22284,5222.203
23140,5872.4775
23996,5635.8745
24852,5788.186
25708,7373.2925
26564,9235.542
27420,5294.9897
28276,5582.2275
29132,5007.805
29988,4712.422
30844,4605.7046
31700,4439.323
32556,4903.921
33412,5412.462
34268,5407.401
35124,5971.6436
35980,5847.6587
36836,5961.1685
37692,7251.231
38548,9049.425
39404,4990.1567
40260,5589.755
29,5287.3853
885,5719.426
1741,6482.64
2597,7820.414
3453,3235.8547
4309,3024.4036
5165,4060.9014
6021,4042.212
6877,4197.631
7733,4223.5957
8589,4429.626
9445,3201.9248
10301,3178.6924
11157,5668.0264
12013,5778.3574
12869,6388.743
13725,7083.648
14581,9868.937
15437,3420.385
16293,3125.0898
17149,4405.7637
18005,3789.3516
18861,3888.3396
19717,3837.5894
20573,4119.835
21429,3217.8953
22285,2906.2598
23141,5196.4985
23997,5398.43
24853,5812.1206
25709,6652.663
26565,8194.786
27421,3301.7854
28277,3155.9385
29133,4237.337
29989,4006.867
30845,4144.243
31701,3932.6812
32557,4295.0938
33413,3437.6448
34269,3106.1272
35125,5403.287
35981,5630.105
36837,6171.4365
37693,6694.2603
38549,8476.917
39405,3493.3987
40261,3288.2292
30,4217.301
886,4416.7563
1742,5301.366
2598,5911.6655
3454,4081.6387
4310,3969.5251
5166,3923.421
6022,3832.4436
6878,3804.5127
7734,3912.4285
8590,4099.4116
9446,3993.1113
10302,4147.2793
11158,4626.6157
12014,4653.2363
12870,5001.2095
13726,5843.539
14582,7591.2715
15438,4783.3325
16294,4545.6694
17150,4444.326
18006,3935.2773
18862,3829.9846
19718,3863.9534
20574,4033.4897
21430,4522.6694
22286,4162.4873
23142,4297.3228
23998,4331.44
24854,4518.1816
25710,5452.7695
26566,6271.385
27422,4472.1025
28278,4488.4497
29134,4084.777
29990,3957.324
30846,3914.3691
31702,3879.28
32558,4169.233
33414,4583.3535
34270,4353.3057
35126,4419.984
35982,4530.652
36838,4830.9185
37694,5586.621
38550,6265.2275
39406,4667.454
40262,4450.387
31,6332.1377
887,6519.262
1743,6530.805
2599,8102.489
3455,5507.835
4311,5854.109
5167,5451.5063
6023,5031.1416
6879,5058.4106
7735,4978.1025
8591,5447.8213
9447,5315.541
10303,6134.7905
11159,7019.8813
12015,6832.493
12871,7100.726
13727,6896.9775
14583,9577.112
15439,6031.264
16295,6301.3306
17151,5931.0176
18007,5004.3105
18863,4883.158
19719,4807.0757
20575,5282.345
21431,5491.1304
22287,5717.043
23143,6352.8604
23999,6364.2607
24855,6531.372
25711,6546.07
26567,8423.745
27423,5509.2114
28279,5497.3135
29135,5656.363
29991,5130.68
30847,4995.156
31703,4914.3843
32559,5450.929
33415,5693.185
34271,5943.6104
35127,6806.699
35983,6777.596
36839,7081.926
37695,6858.371
38551,8717.258
39407,5533.665
40263,6225.9937
32,10274.056
888,11069.974
1744,12168.893
2600,13993.519
3456,7367.037
4312,8048.057
5168,8636.636
6024,8082.978
6880,8364.259
7736,8304.313
8592,9251.709
9448,7003.258
10304,7992.032
11160,11360.268
12016,11005.29
12872,11250.437
13728,12148.785
14584,16424.582
15440,7243.165
16296,9085.008
17152,9659.667
18008,8322.303
18864,8378.334
19720,8295.195
20576,9415.102
21432,7823.7114
22288,8368.839
23144,10407.314
24000,10485.41
24856,11244.654
25712,12532.589
26568,14848.056
27424,8059.5474
28280,9237.436
29136,9127.466
29992,8594.133
30848,8762.65
31704,8255.034
32560,9175.528
33416,8230.241
34272,8740.95
35128,11221.419
35984,11127.873
36840,11636.181
37696,12234.16
38552,14441.342
39408,7458.5205
40264,8504.821
33,6989.5464
889,7210.7173
1745,7907.4014
2601,9205.601
3457,4707.8
4313,5332.4233
5169,5538.126
6025,5289.3774
6881,5300.8
7737,5278.191
8593,5546.599
9449,4551.2563
10305,5080.379
11161,7373.6157
12017,7101.566
12873,7552.732
13729,8040.7
14585,11114.085
15441,4919.646
16297,5457.7485
17153,5982.1543
18009,5302.1094
18865,5180.319
19721,5061.639
20577,5531.718
21433,4627.807
22289,5106.819
23145,7265.9824
24001,7189.746
24857,7399.913
25713,8142.793
26569,9735.754
27425,4792.931
28281,5539.0503
29137,5669.286
29993,5391.4277
30849,5365.3813
31705,5184.3467
32561,5641.9565
33417,4911.208
34273,5369.569
35129,7460.9106
35985,7514.517
36841,7332.9146
37697,7730.0923
38553,9185.176
39409,4395.0454
40265,5215.076
34,5324.8364
890,5369.6353
1746,5581.663
2602,6858.149
3458,4741.729
4314,5436.642
5170,4876.5312
6026,4137.636
6882,4034.8826
7738,4020.7544
8594,4309.3677
9450,4595.815
10306,5384.373
11162,5992.495
12018,5572.2495
12874,6014.951
13730,6184.3154
14586,7915.512
15442,4978.99
16298,5553.432
17154,5042.3047
18010,4062.4392
18866,3897.2346
19722,3810.3225
20578,4234.9214
21434,4761.8633
22290,5245.488
23146,5712.209
24002,5343.567
24858,5358.846
25714,5681.0684
26570,7158.739
27426,4849.2803
28282,5656.2925
29138,4928.62
29994,4158.8403
30850,4037.7773
31706,3959.8835
32562,4399.8936
33418,4988.9243
34274,5503.078
35130,6085.134
35986,5775.592
36842,5734.205
37698,5730.728
38554,7152.7744
39410,4678.4214
40266,5854.4385
35,5392.1167
891,5556.42
1747,6545.939
2603,7663.2314
3459,4478.509
4315,4692.7563
5171,4263.352
6027,4064.6675
6883,4078.1328
7739,4058.0095
8595,4298.511
9451,4388.353
10307,4585.833
11163,5591.5356
12019,5443.386
12875,5840.7866
13731,6736.715
14587,9676.181
15443,4847.126
16299,4922.809
17155,4614.119
18011,3982.364
18867,3866.8618
19723,3775.7375
20579,4184.7764
21435,4350.799
22291,4524.287
23147,5431.693
24003,5365.8525
24859,5509.674
25715,6559.662
26571,8093.43
27427,4447.0396
28283,5094.366
29139,4363.464
29995,4083.597
