Id,Sales
5144,5864.381
6000,5826.05
6856,6063.2144
7712,6142.4146
8568,6434.5728
9424,5381.6016
10280,5978.628
11136,7602.821
11992,8548.165
12848,9689.643
13704,10129.439
14560,13169.502
15416,6097.403
16272,6568.792
17128,6062.775
17984,5607.123
18840,5840.6333
19696,5646.5874
20552,6049.6157
21408,6172.2554
22264,5754.2095
23120,7454.9814
23976,7802.495
24832,8174.77
25688,8855.461
26544,10626.621
27400,6374.724
28256,6103.495
29112,6097.211
29968,5823.1055
30824,5850.966
31680,5878.056
32536,6262.961
33392,6101.225
34248,5759.234
35104,7674.014
35960,7881.57
36816,8481.627
37672,9023.242
38528,10917.637
39384,7313.009
40240,7154.9062
9,4780.809
865,5250.955
1721,5883.43
2577,7197.3223
3433,5996.7495
4289,4085.628
5145,3514.4497
6001,3379.833
6857,3329.361
7713,3364.7546
8569,3752.0522
9425,4476.4155
10281,4014.4282
11137,5193.477
11993,5301.701
12849,5797.91
13705,5995.72
14561,7579.196
15417,5437.265
16273,4223.973
17129,3586.0461
17985,3228.9382
18841,3409.187
19697,3299.5386
20553,3549.2327
21409,5333.8296
22265,3953.0042
23121,5016.749
23977,5134.2183
24833,5339.7954
25689,5986.0513
26545,7336.9937
27401,5880.883
28257,4233.5454
29113,3902.8599
29969,3556.204
30825,3437.7434
31681,3438.1433
32537,3719.4524
33393,5400.494
34249,4095.7737
35105,5267.9316
35961,5234.7324
36817,5616.1313
37673,5894.411
38529,6799.892
39385,6985.441
40241,5129.196
10,5469.213
866,5639.0576
1722,6338.153
2578,7787.603
3434,3869.3262
4290,3193.9246
5146,4553.231
6002,4453.616
6858,4581.021
7714,4823.1416
8570,5201.5483
9426,3133.1511
10282,3171.1453
11138,5841.904
11994,6046.149
12850,6514.5825
13706,6815.8594
14562,9258.865
15418,3723.9255
16274,3311.0413
17130,4899.6904
17986,4324.0503
18842,4390.7817
19698,4428.284
20554,5003.0103
21410,3831.385
22266,3105.2427
23122,5591.2715
23978,5660.63
24834,5733.484
25690,6390.4062
26546,7797.7188
27402,4017.1057
28258,3235.6943
29114,4742.864
29970,4558.9326
30826,4532.565
31682,4611.9976
32538,5059.003
33394,3901.531
34250,3214.3308
35106,5724.5654
35962,5584.055
36818,5768.883
37674,6322.46
38530,7395.188
39386,4794.555
40242,3925.4453
11,6458.4424
867,6675.096
1723,7115.4272
2579,8820.57
3435,4027.8572
4291,5253.039
5147,5680.486
6003,5219.953
6859,5206.219
7715,5437.426
8571,5911.742
9427,3627.073
10283,5263.557
11139,7246.8916
11995,7562.342
12851,8158.693
13707,8304.471
14563,11973.531
15419,4299.787
16275,6066.7256
17131,6053.6045
17987,5159.073
18843,5001.4307
19699,4894.3
20555,5358.8022
21411,3964.5332
22267,5401.3394
23123,7207.118
23979,6873.7686
24835,6947.6323
25691,7515.5884
26547,9334.945
27403,4149.0767
28259,5739.9185
29115,6150.27
29971,5421.1543
30827,4999.327
31683,5090.073
32539,5625.0684
33395,4069.0164
34251,5440.0195
35107,7254.568
35963,6912.237
36819,7057.2188
37675,7388.8564
38531,9204.574
39387,4243.9854
40243,6512.048
12,7580.4536
868,8221.42
1724,8886.783
2580,10627.979
3436,4765.3154
4292,5045.182
5148,6221.5034
6004,6465.8447
6860,6533.07
7716,6668.459
8572,7436.34
9428,4151.745
10284,5065.9033
11140,7931.2656
11996,8484.96
12852,9279.642
13708,9304.696
14564,10172.504
15420,4381.272
16276,5154.6265
17132,6594.115
17988,6049.6387
18844,6487.4727
19700,6490.8706
20556,6931.951
21412,4762.4663
22268,4826.929
23124,7448.4854
23980,7637.031
24836,7900.9507
25692,8588.807
26548,10423.052
27404,4923.57
28260,5226.3203
29116,6831.7603
29972,6495.008
30828,6297.3867
31684,6496.451
32540,7167.0845
33396,4726.578
34252,4977.2065
35108,7796.7075
35964,7868.41
36820,8534.535
37676,8978.627
38532,10770.658
39388,5159.777
40244,6300.5166
13,6975.833
869,7303.048
1725,7937.138
2581,9553.825
3437,3647.8994
4293,4435.97
5149,5839.4414
6005,5623.2607
6861,5718.7314
7717,6086.1304
8573,6464.7163
9429,3335.417
10285,4670.061
11141,7346.503
11997,7901.5234
12853,8106.4746
13709,7615.4707
14565,12113.816
15421,3716.6008
16277,5020.248
17133,6670.851
17989,5783.373
18845,5748.6304
19701,5735.218
20557,6413.0723
21413,3425.268
22269,4157.468
23125,7154.442
23981,7212.0073
24837,7599.0366
25693,8149.166
26549,10258.135
27405,3637.6448
28261,4522.1655
29117,6109.774
29973,5649.5127
30829,5643.7495
31685,5582.8037
32541,5997.8765
33397,3561.687
34253,4374.2607
35109,6894.7544
35965,6962.99
36821,7328.8945
37677,7857.828
38533,9615.329
39389,4041.1155
40245,5386.8096
14,8181.8296
870,8191.074
1726,8821.766
2582,9516.257
3438,5866.339
4294,5588.4565
5150,6563.093
6006,7326.867
6862,7035.6045
7718,7337.2876
8574,8338.734
9430,4636.2524
10286,5251.1255
11142,7907.057
11998,9035.566
12854,9383.372
13710,9410.394
14566,10867.458
15422,6251.2993
16278,6091.061
17134,6981.098
17990,7474.7754
18846,7179.338
19702,7117.9795
20558,7675.1343
21414,5604.2837
22270,5654.0625
23126,8057.802
23982,8845.457
24838,8550.252
25694,9383.291
26550,10103.195
27406,6117.1562
28262,4587.2563
29118,7602.806
29974,8311.324
30830,7386.6724
31686,7454.214
32542,7911.2593
33398,5163.3906
34254,5521.0356
35110,7962.76
35966,8567.787
36822,8699.8545
37678,9170.679
38534,10005.89
39390,6142.186
40246,6372.73
15,5373.3486
871,5606.187
1727,7024.4937
2583,8257.373
3439,6791.4526
4295,5086.9624
5151,4486.9233
6007,3659.2683
6863,3695.382
7719,4191.6743
8575,4429.974
9431,5418.2285
10287,4726.9614
11143,6237.451
11999,5709.695
12855,6225.7183
13711,6930.199
14567,10586.954
15423,6040.701
16279,5306.7554
17135,4313.718
17991,3512.0366
18847,3575.457
19703,3955.6975
20559,4243.8315
21415,6189.9307
22271,4768.744
23127,6301.5146
23983,5660.306
24839,5777.5947
25695,7001.7705
26551,8378.444
27407,6371.265
28263,5220.8794
29119,4837.568
29975,3929.1055
30831,3623.853
31687,4100.899
32543,4292.2876
33399,6128.311
34255,4749.827
35111,6327.2197
35967,5645.074
36823,5814.6914
37679,7168.349
38535,8608.235
39391,7012.1963
40247,5844.9526
16,4612.653
872,4741.6924
1728,5249.783
2584,6287.615
3440,3592.7573
4296,2978.2102
5152,3535.8503
6008,3529.8718
6864,3528.9795
7720,3604.759
8576,4053.4893
9432,2956.8545
10288,3205.0896
11144,4934.7744
12000,5052.4106
12856,5391.6875
13712,5435.0093
14568,7462.857
15424,3798.1975
16280,3408.4814
17136,4094.0745
17992,3496.7756
18848,3476.3376
19704,3394.7617
20560,3755.891
21416,3520.2812
22272,2931.2974
23128,4779.902
23984,4753.467
24840,4755.97
25696,5127.8896
26552,6425.6367
27408,3746.748
28264,3085.167
29120,3882.274
29976,3575.638
30832,3499.4187
31688,3599.1653
32544,3931.3738
33400,3552.2915
34256,3018.7114
35112,4946.7637
35968,4831.499
36824,5031.0967
37680,5352.396
38536,6483.897
39392,4438.1074
40248,3754.34
17,5478.23
873,5697.7856
1729,6280.0513
2585,8572.349
3441,5379.754
4297,4242.1035
5153,4457.552
6009,4154.34
6865,4078.794
7721,4017.1135
8577,4595.692
9433,4208.0757
10289,4204.3726
11145,6473.8857
12001,6460.494
12857,6868.414
13713,6869.397
14569,8795.519
15425,5256.9087
16281,4468.0156
17137,4510.276
17993,3911.7195
18849,4143.567
19705,4115.1196
20561,4553.2393
21417,4952.864
22273,4045.9949
23129,5740.291
23985,5686.8613
24841,5698.8184
25697,6301.124
26553,8304.003
27409,5332.985
28265,4482.1406
29121,4877.187
29977,4499.301
30833,3999.4524
31689,3961.8264
32545,4577.3867
33401,4820.9614
34257,4071.0547
35113,6017.7554
35969,5759.1514
36825,6245.572
37681,6502.564
38537,8443.618
39393,5342.195
40249,5408.5
18,9199.457
874,10068.488
1730,11036.779
2586,13660.214
3442,5599.683
4298,7067.478
5154,8060.8613
6010,7272.8237
6866,7692.57
7722,8077.085
8578,8795.922
9434,5066.44
10290,7322.9688
11146,10830.652
12002,10917.823
12858,11840.571
13714,12328.549
14570,18941.06
15426,5549.398
16282,7871.856
17138,9024.6455
17994,7178.2495
18850,7412.765
19706,7377.8496
20562,8448.887
21418,5167.6675
22274,6664.943
23130,10040.275
23986,9606.447
24842,10526.463
25698,11319.588
26554,14491.224
27410,5597.232
28266,7287.3013
29122,8435.254
29978,7505.724
30834,7653.6494
31690,7715.025
32546,8391.265
33402,5671.206
34258,7287.649
35114,10577.346
35970,10114.997
36826,10621.757
37682,11434.988
38538,14663.382
39394,6458.541
40250,9227.313
19,9970.774
875,10226.104
1731,11457.554
2587,12778.662
3443,8371.471
4299,7392.7056
5155,8347.56
6011,8354.011
6867,8689.29
7723,9040.402
8579,10362.35
9435,7594.363
10291,7867.8774
11147,10620.024
12003,11958.558
12859,13078.579
13715,13571.027
14571,16220.546
15427,9921.408
16283,9138.887
17139,9567.759
17995,8042.814
18851,8647.117
19707,8310.77
20563,9604.212
21419,7945.902
22275,7218.786
23131,9631.86
23987,10159.269
24843,10559.092
25699,11812.103
26555,13498.326
27411,8449.338
28267,7780.787
29123,9020.558
29979,8846.597
30835,8565.54
31691,8564.046
32547,9810.158
33403,7974.031
34259,7470.349
35115,10169.671
35971,10693.725
36827,11419.196
37683,12682.101
38539,15034.9795
39395,9400.239
40251,10036.752
20,9801.002
876,10143.584
1732,11740.926
2588,13391.601
3444,7250.701
4300,6563.9756
5156,7092.7207
6012,7125.5874
6868,7428.6055
7724,7801.111
8580,8388.76
9436,6295.1104
10292,7248.0527
11148,10310.101
12004,11220.419
12860,12273.537
13716,13197.6045
14572,19055.938
15428,8167.5376
16284,7683.9165
17140,8213.551
17996,7090.4277
18852,7201.5454
19708,7203.0015
20564,7572.3604
21420,7315.4854
22276,6572.966
23132,9480.238
23988,10256.227
24844,10582.28
25700,12018.977
26556,14370.383
27412,7722.6445
28268,7182.0845
29124,7641.1035
29980,7252.873
30836,7371.1885
31692,7949.131
32548,8290.407
33404,7670.6113
34260,7036.544
35116,9952.874
35972,10418.033
36828,11243.076
37684,12602.917
38540,14775.281
39396,9703.616
40252,8939.551
21,7779.548
877,8244.632
1733,9021.53
2589,12531.911
3445,7434.3896
4301,7134.231
5157,6248.7534
6013,5895.086
6869,6019.4946
7725,6261.42
8581,7113.2896
9437,6583.5195
10293,7162.779
11149,8607.775
12005,9012.078
12861,10258.154
13717,10579.656
14573,13839.239
15429,7565.2275
16285,7766.796
17141,7037.5845
17997,5985.989
18853,6403.0547
19709,6481.2075
20565,7496.5874
21421,7070.2964
22277,7056.3643
23133,8093.1323
23989,8276.297
24845,8796.602
25701,9595.87
26557,13281.348
27413,7157.6226
28269,7528.409
29125,6856.07
29981,6438.4893
30837,6102.808
31693,5894.3213
32549,6736.235
33405,6838.501
34261,6911.94
35117,8159.985
35973,8125.7266
36829,9107.865
37685,9333.859
38541,12903.324
39397,7274.2734
40253,8696.876
22,4553.2744
878,4391.104
1734,5479.1704
2590,5948.616
3446,3367.9436
4302,3428.511
5158,3170.6702
6014,3681.5894
6870,3441.392
7726,3801.1008
8582,3809.5115
9438,3217.8374
10294,3808.5159
11150,4408.311
12006,5327.2446
12862,5198.6665
13718,5782.0103
14574,7437.432
15430,4275.1216
16286,3989.6367
17142,3775.8108
17998,3579.4705
18854,3292.4673
19710,3366.1577
20566,3296.1096
21422,3371.56
22278,3320.5527
23134,3794.3696
23990,4525.687
24846,4329.015
25702,5420.4976
26558,6459.607
27414,3646.9946
28270,3485.1934
29126,3325.4346
29982,3508.872
30838,3248.0122
31694,3586.7168
32550,3640.3733
33406,3443.5232
34262,3472.9036
35118,4089.6287
35974,4968.8296
36830,4755.303
37686,5831.3984
38542,6774.276
39398,4316.13
40254,4381.6147
23,5465.9224
879,5590.568
1735,5907.706
2591,7234.7847
3447,3370.8042
4303,4972.3335
5159,4908.8545
6015,4477.2734
6871,4398.604
7727,4487.073
8583,4877.6523
9439,3107.2756
10295,5046.5347
11151,5892.7417
12007,6200.739
12863,6877.507
13719,6853.8857
14575,8638.37
15431,3676.1147
16287,5531.0557
17143,5255.199
17999,4467.155
18855,4610.053
19711,4605.1396
20567,4962.459
21423,3324.7083
22279,5021.771
23135,6017.537
23991,5870.9795
24847,5832.038
25703,6401.125
26559,7804.6685
27415,3431.888
28271,5099.6133
29127,5517.4766
29983,5071.831
30839,4475.053
31695,4414.9014
32551,4845.825
33407,3363.3972
34263,4967.588
35119,6036.3813
35975,5766.149
36831,6023.9404
37687,6070.5923
38543,7645.8203
39399,3462.6287
40255,6193.078
24,4009.9617
880,4383.3706
1736,5049.8765
2592,5799.3706
3448,3003.974
4304,2173.9534
5160,3126.1082
6016,3191.0222
6872,3445.9846
7728,3549.6187
8584,4086.5166
9440,2493.6726
10296,2318.4202
11152,4324.9126
12008,4387.7627
12864,4917.628
13720,5117.555
14576,6011.3013
15432,2890.29
16288,2378.5867
17144,3368.2393
18000,3123.8455
18856,3281.8398
19712,3244.519
20568,3641.8843
21424,2929.8464
22280,2215.325
23136,4109.5728
23992,4154.859
24848,4333.4937
25704,4845.289
26560,5728.4766
27416,3169.4333
28272,2381.0479
29128,3443.5037
29984,3344.217
30840,3457.526
31696,3495.8953
32552,3978.38
33408,3066.7273
34264,2313.6794
35120,4479.1787
35976,4411.4536
36832,4770.646
37688,5235.831
38544,5826.7837
39400,3761.0398
40256,2809.8113
25,7575.228
881,8030.8096
1737,8462.936
2593,10172.969
3449,7720.568
4305,7620.157
5161,6754.9004
6017,6410.5894
6873,6543.3223
7729,6926.809
8585,8261.919
9441,7112.231
10297,8031.744
11153,8153.7764
12009,8795.394
12865,9769.225
13721,9737.4
14577,12336.054
15433,9111.923
16289,8571.236
17145,7579.8823
18001,6621.254
18857,7070.5796
19713,7257.786
20569,8564.11
21425,8815.138
22281,7670.326
23137,7856.442
23993,7998.253
24849,8514.348
25705,9070.891
26561,11350.81
27417,8787.863
28273,7997.9785
29129,7274.26
29985,6695.2905
30841,6607.198
31697,6465.6353
32553,7375.0
33409,8205.854
34265,7580.844
35121,7946.955
35977,7802.153
36833,8358.952
37689,8666.454
38545,10749.168
39401,9545.236
40257,9440.023
26,11406.874
882,12409.914
1738,13737.035
2594,17654.234
3450,8048.247
4306,8471.819
5162,8687.698
6018,8149.7256
6874,8419.966
7730,8766.809
8586,9366.258
9442,7140.133
10298,8508.7295
11154,12487.754
12010,13755.718
12866,14939.041
13722,15288.623
14578,21905.867
15434,7679.55
16290,8806.112
17146,9147.319
18002,7874.0938
18858,8094.9546
19714,8062.7837
20570,9342.258
21426,7211.8286
22282,7860.5415
23138,11342.747
23994,11916.045
24850,12684.277
25706,14063.078
26562,18866.62
27418,8136.6616
28274,8841.164
29130,9266.923
29986,8861.856
30842,8538.802
31698,8528.799
32554,9068.832
33410,7700.498
34266,8464.574
35122,12059.004
35978,11945.824
36834,12883.428
37690,13885.143
38546,17575.479
39402,8260.887
40258,10278.574
27,8396.236
883,9001.418
1739,9407.639
2595,10591.671
3451,4592.8345
4307,8666.23
5163,7828.705
6019,7526.047
6875,7699.5723
7731,7848.398
8587,9021.702
9443,4068.0347
10299,8767.369
11155,9448.733
12011,9719.382
12867,10495.024
13723,10045.381
14579,12051.047
15435,5053.129
16291,9164.82
17147,8107.928
18003,7273.233
18859,7418.7915
19715,7479.903
20571,8147.0054
21427,4596.6914
22283,8515.371
23139,8952.759
23995,8757.808
24851,9291.474
25707,9843.093
26563,11216.557
27419,4758.525
28275,7708.258
29131,8654.601
29987,7833.2764
30843,7924.0596
31699,7961.5444
32555,8748.766
33411,4298.1016
34267,8683.316
35123,9096.25
35979,8936.371
36835,9597.93
37691,9824.972
38547,11127.297
39403,5662.223
40259,10815.179
28,5479.8135
884,6041.871
1740,7011.3804
2596,9689.596
3452,7500.5854
4308,5448.048
5164,4191.87
6020,3799.4695
6876,4037.9558
7732,4276.6187
8588,4895.014
9444,6106.9834
10300,5721.3833
11156,6265.1416
12012,6270.7437
12868,7579.5283
13724,8219.569
14580,10466.366
15436,7477.7344
16292,6208.829
17148,4893.987
18004,3836.597
18860,4222.5513
19716,4137.7134
20572,4728.314
21428,6882.054
22284,5435.73
23140,5650.8765
23996,5575.6724
24852,6121.359
25708,6940.201
26564,9825.983
27420,7284.452
28276,5950.659
29132,4705.067
29988,4219.6
30844,3985.0686
31700,4029.8826
32556,4715.5674
33412,6754.81
34268,5468.9263
35124,5989.227
35980,5907.5146
36836,6868.3423
37692,7618.13
38548,10209.838
39404,7588.534
40260,6692.3984
29,4635.523
885,5187.625
1741,5840.661
2597,7345.48
3453,2661.554
4309,2290.0454
5165,3274.0193
6021,3546.5657
6877,3856.4
7733,3931.3738
8589,4195.4785
9445,2460.5818
10301,2735.1736
11157,4826.0225
12013,5595.337
12869,6491.1616
13725,6772.7705
14581,8091.1104
15437,3062.6282
16293,2810.2039
17149,3792.3938
18005,3434.5376
18861,3708.9082
19717,3580.765
20573,3937.8257
21429,2785.777
22285,2411.118
23141,4421.1763
23997,4985.9546
24853,5527.8965
25709,6122.246
26565,7808.235
27421,2971.4883
28277,2600.7715
29133,3512.2744
29989,3460.1753
30845,3789.302
31701,3880.9854
32557,4278.7363
33413,3036.1384
34269,2738.999
35125,4968.839
35981,5466.522
36837,5896.8633
37693,6647.331
38549,7997.254
39405,4168.6465
40261,3679.1248
30,3992.195
886,4054.8389
1742,4689.5996
2598,4777.3535
3454,5583.432
4310,4189.132
5166,3366.9124
6022,3498.5374
6878,3520.0261
7734,3649.243
8590,3633.3132
9446,4561.3555
10302,4355.811
11158,4050.0725
12014,4478.3926
12870,4519.16
13726,4851.8335
14582,4984.186
15438,4954.1255
16294,4054.0305
17150,3458.5022
18006,3296.9177
18862,3352.1829
19718,3381.326
20574,3477.6843
21430,5507.581
22286,4189.6914
23142,4078.51
23998,4324.681
24854,4255.052
25710,4729.04
26566,5061.865
27422,5880.552
28278,4643.2983
29134,3654.0151
29990,3554.6406
30846,3458.654
31702,3643.1248
32558,3701.846
33414,5579.53
34270,4408.74
35126,4484.9634
35982,4714.335
36838,4643.148
37694,5140.721
38550,5138.927
39406,6934.008
40262,5008.8975
31,5619.77
887,5878.09
1743,6310.23
2599,8065.7603
3455,6546.6436
4311,5723.812
5167,5349.1396
6023,4973.353
6879,4979.6523
7735,5126.452
8591,5661.699
9447,5731.5483
10303,5922.6973
11159,6233.9956
12015,6521.956
12871,7079.089
13727,6757.2974
14583,9737.187
15439,6558.2495
16295,6290.7046
17151,5600.335
18007,4740.263
18863,4797.8267
19719,4739.1465
20575,5241.262
21431,6150.5635
22287,5647.7456
23143,5973.213
23999,6020.626
24855,6116.007
25711,6510.2466
26567,8196.303
27423,6430.051
28279,5784.9785
29135,5937.9136
29991,5250.9854
30847,4892.9834
31703,5018.1655
32559,5465.8804
33415,6145.4146
34271,5608.562
35127,6212.004
35983,5967.7285
36839,6369.6064
37695,6426.8623
38551,8179.4575
39407,7053.7466
40263,6767.4434
32,10438.621
888,11509.984
1744,12096.198
2600,13829.305
3456,7990.552
4312,7777.7153
5168,8007.688
6024,8149.547
6880,8722.837
7736,8839.57
8592,9525.855
9448,6962.8774
10304,7761.6045
11160,10856.197
12016,11786.377
12872,12946.444
13728,13493.371
14584,18884.621
15440,8152.4155
16296,8463.21
17152,9202.423
18008,8208.625
18864,8634.252
19720,8350.132
20576,9258.653
21432,7928.5728
22288,7685.7417
23144,10417.397
24000,11014.423
24856,12204.306
25712,12497.81
26568,14615.144
27424,8082.0786
28280,8190.7773
29136,8464.26
29992,8423.781
30848,8756.83
31704,8626.753
32560,8994.277
33416,7761.3086
34272,7708.309
35128,10766.509
35984,11077.846
36840,12169.25
37696,12337.101
38552,14060.477
39408,9206.277
40264,9507.566
33,6301.893
889,6745.783
1745,7560.467
2601,9277.7295
3457,5190.5454
4313,3816.6152
5169,5080.532
6025,4907.3047
6881,5172.9443
7737,5340.641
8593,5878.37
9449,4200.4917
10305,3940.7754
11161,7096.937
12017,7408.3403
12873,8237.11
13729,8351.725
14585,10992.227
15441,4957.1226
16297,4245.4634
17153,5493.1006
18009,4702.366
18865,4944.872
19721,4843.995
20577,5522.705
21433,4696.767
22289,3689.711
23145,6729.5947
24001,6619.985
24857,6992.467
25713,7610.504
26569,9717.926
27425,5050.821
28281,3926.007
29137,5254.352
29993,5010.0923
30849,5006.218
31705,5075.858
32561,5635.1055
33417,4843.8013
34273,3832.8474
35129,6729.0747
35985,6542.274
36841,7192.573
37697,7622.7524
38553,9212.549
39409,5590.2583
40265,4840.9697
34,5144.0957
890,5123.563
1746,5201.236
2602,6887.1694
3458,5891.084
4314,5241.8726
5170,4333.9775
6026,3957.713
6882,3863.0012
7738,3881.9146
8594,4635.9873
9450,5219.515
10306,5361.251
11162,6337.663
12018,6380.3145
12874,6522.168
13730,6027.722
14586,7619.9463
15442,6188.632
16298,5532.4487
17154,4337.675
18010,3552.0068
18866,3660.658
19722,3492.945
20578,4105.177
21434,5316.5186
22290,4667.144
23146,5340.7886
24002,5132.9204
24858,5127.4985
25714,5432.382
26570,7239.7686
27426,5732.8657
28282,5262.804
29138,4717.2905
29994,4250.496
30850,3751.5906
31706,3537.0818
32562,4462.9126
33418,5686.3457
34274,5185.1167
35130,5977.442
35986,5667.7617
36842,6209.9185
37698,5844.0664
38554,7824.017
39410,6087.93
40266,6650.2803
35,5341.925
891,5501.144
1747,6254.884
2603,7960.6562
3459,5817.293
4315,4569.076
5171,4099.6514
6027,3845.185
6883,3889.2832
7739,3987.1372
8595,4508.8906
9451,4498.61
10307,4534.182
11163,5782.965
12019,5783.5054
12875,6261.5273
13731,6396.7793
14587,9898.147
15443,5560.626
16299,5054.151
17155,4580.4224
18011,3729.3079
18867,3778.0085
19723,3721.731
20579,4194.806
21435,5350.6963
22291,4448.415
23147,5641.7637
24003,5524.1484
24859,5588.808
25715,6343.741
26571,8070.524
27427,5656.0317
28283,4611.967
